time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9800000000000013,-0.8087371368066386,0.6633049164401825,14.143255680612375,0.07788568666180762,0.129931327936192,0.0,-1.3895016367800193,0.9287867080681751,3.5774664266912755,0.027112055777580142,0.0219709807733915,0.0,401.69909268624593,402.4268921940349,401.0782995373111,400.87891059064856
2.0400000000000014,-0.8942823886418353,0.7202978658664291,14.356528739313699,0.08166583628104451,0.13189106037396936,0.0,-1.4622105462372128,0.9712932165212527,3.5316772348889613,0.009792068123975591,0.01191558155810048,0.0,405.45970677397577,404.5552286306182,405.6181001676707,404.0596189294865
2.1000000000000014,-0.984793672705357,0.7802352277973499,14.57118097767915,0.08367335982381974,0.13807521732701566,0.0,-1.5554038516104083,1.0267863921248168,3.622919761932712,-0.004516662144147765,0.03636208848713883,0.0,449.0188897543461,450.99788718361367,450.9315910771349,449.7740892786241
2.1600000000000015,-1.081104841109182,0.8435839592219054,14.791934054349001,0.08339327513767625,0.14040177833800627,0.0,-1.6551757964668234,1.084754496918937,3.7350362410925775,-0.005125262682835243,0.03950018568098213,0.0,457.4512080267111,457.7016567816257,457.74640391176655,457.6980535380263
2.2200000000000015,-1.1836369412030376,0.9105026849560242,15.020623175022843,0.08307377294460849,0.14394157475842473,0.0,-1.7629084752895592,1.145764052107475,3.887263430370505,-0.006286036939701308,0.02639141741353134,0.0,471.0596901981864,470.0453084763588,471.2953253219276,471.205691433784
2.2800000000000016,-1.292691953332074,0.9810663399827214,15.258212812140027,0.08585002355563187,0.14874282802114358,0.0,-1.8727427345925396,1.2066095317148648,4.031650741836455,-0.02697578322122388,0.0055044994884799,0.0,469.8325027318901,468.21015878547826,471.6943337359833,470.0938219013387
2.3400000000000016,-1.4083660219455867,1.0552926441309762,15.50401292259905,0.08732245974992114,0.14924794736173563,0.0,-1.9830769108739672,1.2676717071547812,4.161086740855857,-0.008879271094896614,-0.0004306145392261678,0.0,466.5558062171226,466.092079119939,466.69808615230585,468.10855568022583
2.4000000000000017,-1.5310336983826467,1.133412467686231,15.759922423211778,0.08760381550080787,0.14947744966232523,0.0,-2.1057916913036414,1.3362468462886525,4.368312287809194,-0.00012265992786095062,-0.007294523186564789,0.0,491.63629208033296,491.1274719495632,490.5377145991209,491.1876931895931
2.4600000000000017,-1.6606819735183826,1.2154308807664007,16.025605056275506,0.09106734198065336,0.15062689473816882,0.0,-2.215911745214561,1.3980173974438068,4.48711974402008,-0.021766369035952596,-0.02234711429297335,0.0,468.14923222491535,466.97650240683413,466.872000814297,465.1801188678168
2.520000000000002,-1.796784026354751,1.3011004124546133,16.297220295009026,0.09040470993935745,0.15031261491512904,0.0,-2.320775656745775,1.4575182479188862,4.566312124262228,-0.0318345189165229,-0.012383581469882688,0.0,456.17449098300125,456.96956439522495,455.5758092958978,454.7698736948789
